shc_item_id,shc_item_desc,business_unit,sears_div_nbr,sears_ln_nbr,sears_itm_nbr,unit_cost,starting_price,Abt Electronics,Amazon,Bed Bath and Beyond,BestBuy,Dick s Sporting Goods,Harbor Freight Tools,Home Depot,JC Penney,Kohls,Lowes,Macys,Menards,NordicTrack,Northern Tool,Office Depot,P.C. Richard Son,Staples,Target,ToysRUs,Walmart,Wayfair,hhgregg,min comp price,MR_current
7530828,COCONUT MILK EX RICH HAIR COND 12 OZ,HEALTH AND BEAUTY,13,45.0,78036,9.28,12.99,,,,,,,,,,,,,,,,,,,,6.99,,,6.99,0.285604311008
7531174,WART CLEANSE BAR 3.5 OZ,HEALTH AND BEAUTY,13,40.0,78105,8.83,12.99,,8.59,,,,,,,,,,,,,,,,,,,,,8.59,0.320246343341
7531181,NEURALGIA NERVE PAIN MANAGEMENT 11 ML,HEALTH AND BEAUTY,13,35.0,78111,14.17,,,14.9,,,,,,,,,,,,,,,,,,,,,14.9,
8507984,COR2 BLOOD PRESSURE MONITOR BLACK,HEALTH AND BEAUTY,13,85.0,18199,35.0,,,37.99,,,,,,,,,,,,,,,,,,,,,37.99,
8507986,PRO SERIES 1 BLOOD PRESSUE MONITOR - BLA,HEALTH AND BEAUTY,13,85.0,18200,56.0,,,59.99,,,,,,,,,,,,,,,,,,,,,59.99,
8508265,PRO SERIES 2 BLOOD PRESSURE MONITOR - BL,HEALTH AND BEAUTY,13,85.0,18207,35.0,,,50.0,,,,,,,,,,,,,,,,,,,,,50.0,
8746889,SATIN SMOOTH BODY LOTION BY CLARINS FOR,HEALTH AND BEAUTY,13,65.0,3905,25.9,,,30.06,,,,,,,,,,,,,,,,,,,,,30.06,
8747409,ANTIPERSPIRANT DEODORANT STICK BY LAB SE,HEALTH AND BEAUTY,13,65.0,4221,10.92,,,16.0,,,,,,,,,,,,,,,,,,,,,16.0,
8747914,ABEILLE ROYALE DAY CREAM NORMAL TO DRY,HEALTH AND BEAUTY,13,65.0,50638,88.53,,,104.07,,,,,,,,,,,,,,,,,,,,,104.07,
8747916,ORCHIDEE IMPERIALE EXCEPTIONAL COMPLETE,HEALTH AND BEAUTY,13,65.0,50640,283.26,,,295.53,,,,,,,,,,,,,,,,,,,,,295.53,
8747945,HYDRATIONIST MAXIMUM MOISTURE CREME FOR,HEALTH AND BEAUTY,13,65.0,50682,32.5,,,46.06,,,,,,,,,,,,,,,,,,,,,46.06,
8747990,BLUE THERAPY MOISTURIZING CREAM SPF15 -,HEALTH AND BEAUTY,13,65.0,52513,29.68,,,46.98,,,,,,,,,,,,,,,,,,,,,46.98,
8748038,BODY LIFT CELLULITE CONTROL BY CLARINS F,HEALTH AND BEAUTY,13,65.0,53324,32.96,,,47.55,,,,,,,,,,,,,,,,,,,,,47.55,
8748058,REVITALIZING BODY EMULSION BY SHISEIDO F,HEALTH AND BEAUTY,13,65.0,53927,25.34,,,39.66,,,,,,,,,,,,,,,,,,,,,39.66,
8748067,ULTRA-MATTE REBALANCING LOTION OILY SKI,HEALTH AND BEAUTY,13,65.0,53954,21.26,,,28.53,,,,,,,,,,,,,,,,,,,,,28.53,
8748071,RE-NUTRIV ULTIMATE LIFT AGE-CORRECTING E,HEALTH AND BEAUTY,13,65.0,53959,105.49,,,128.18,,,,,,,,,,,,,,,,,,,,,128.18,
8748130,SUN WRINKLE CONTROL CREAM HIGH PROTECTIO,HEALTH AND BEAUTY,13,65.0,55562,18.92,,,27.45,,,,,,,,,,,,,,,,,,,,,27.45,
8748139,ABEILLE ROYALE DAY CREAM NORMAL TO COM,HEALTH AND BEAUTY,13,65.0,55671,88.53,,,98.73,,,,,,,,,,,,,,,,,,,,,98.73,
8788977,NAIL LACQUER - NL P02 NOMAD S DREAM BY,HEALTH AND BEAUTY,13,15.0,45189,6.12,9.0,,6.0,,,,,,,,,,,,,,,,,,,,,6.0,0.32
8789247,EYELINER FLUID - 05 BRUN CENDRE BY GUERL,HEALTH AND BEAUTY,13,15.0,71756,25.71,,,36.0,,,,,,,,,,,,,,,,,,,,,36.0,
8789256,NAIL LACQUER - NL T53 CARE TO DANSE BY,HEALTH AND BEAUTY,13,15.0,71764,6.12,,,9.77,,,,,,,,,,,,,,,,,,,,,9.77,
8841164,ECRIN 4 COULEURS EYE SHADOW PALETTE 04,HEALTH AND BEAUTY,13,15.0,71900,39.48,,,50.93,,,,,,,,,,,,,,,,,,,,,50.93,
8841168,ECRIN 4 COULEURS EYE SHADOW PALETTE 08,HEALTH AND BEAUTY,13,15.0,71904,39.48,,,51.26,,,,,,,,,,,,,,,,,,,,,51.26,
9483597,EYE DECOR - LAID BACK BY LAMIK FOR WOMEN,HEALTH AND BEAUTY,13,15.0,14124,9.95,,,8.31,,,,,,,,,,,,,,,,,,,,,8.31,
9483645,BED HEAD EYES LOVE IT MASCARA - BROWN BY,HEALTH AND BEAUTY,13,15.0,14596,6.43,,,14.99,,,,,,,,,,,,,,,,,,,,,14.99,
9483963,S-FACTOR SERIOUS CONDITIONER WITH SUNFLO,HEALTH AND BEAUTY,13,45.0,17911,22.95,,,33.65,,,,,,,,,,,,,,,,,,,,,33.65,
9484389,CORAL THERAPY DETANGLING MARINE CONDITIO,HEALTH AND BEAUTY,13,45.0,23189,5.63,,,,,,,,,,,,,,,,,,,,,9.13,,,9.13,
9484480,ORLY EPIX FLEXIBLE SEALCOAT NAIL POLISH,HEALTH AND BEAUTY,13,15.0,23464,2.81,,,8.85,,,,,,,,,,,,,,,,,,,,,8.85,
9484485,BUTTER BLEND HONEY SHIELD PROTECTIVE PRE,HEALTH AND BEAUTY,13,45.0,23479,10.1,,,14.89,,,,,,,,,,,,,,,,,,,,,14.89,
9484580,LUXE LIP GLOSS - DIAMONDS PEARLS BY TI,HEALTH AND BEAUTY,13,15.0,23985,8.16,,,12.82,,,,,,,,,,,,,,,,,,,,,12.82,
9484597,MOISTURE REPAIR CONDITIONER,HEALTH AND BEAUTY,13,45.0,24157,10.2,,,14.71,,,,,,,,,,,,,,,,,,,,,14.71,
9485332,HAIR TAMING SYSTEM BALANCING SHAMPOO,HEALTH AND BEAUTY,13,45.0,24669,9.18,,,13.96,,,,,,,,,,,,,,,,,,,,,13.96,
9485428,CATWALK HEADSHOT RECONSTRUCTIVE INTENSE,HEALTH AND BEAUTY,13,45.0,24901,14.28,,,30.0,,,,,,,,,,,,,,,,,,,,,30.0,
9485689,ARGAN OIL SLEEK SMOOTH SHAMPOO,HEALTH AND BEAUTY,13,45.0,25269,5.64,,,11.72,,,,,,,,,,,,,,,,,,,,,11.72,
