shc_item_id,shc_item_desc,business_unit,sears_div_nbr,sears_ln_nbr,sears_itm_nbr,unit_cost,starting_price,Abt Electronics,Amazon,Bed Bath and Beyond,BestBuy,Dick s Sporting Goods,Harbor Freight Tools,Home Depot,JC Penney,Kohls,Lowes,Macys,Menards,NordicTrack,Northern Tool,Office Depot,P.C. Richard Son,Staples,Target,ToysRUs,Walmart,Wayfair,hhgregg,min comp price,MR_current
2776546,PND DIA 1 10CTW GOS ICON HEART,JEWELRY,44,32.0,23326,37.14,34.99,,,,,,,,,,,,,,,,,,,,68.0,,,68.0,-0.061446127465
2776685,PND DIA 1 10CTW GOS CROSS HEART,JEWELRY,44,32.0,23328,37.3,34.99,,,,,,,,,,,,,,,,,,,,68.0,,,68.0,-0.0660188625322
2776711,PND DIA 1 10CTW GOS DBL HEART,JEWELRY,44,32.0,23329,37.3,34.99,,,,,,,,,,,,,,,,,,,,68.0,,,68.0,-0.0660188625322
2784127,RNG DIA 1 4CTW SS BLK WHT HEART 7,JEWELRY,44,32.0,23343,55.74,,,,,,,,,,,,,,,,,,,,,98.0,,,98.0,
27985811,CAS MENS WATCH GSHOCK MENS WATCH,JEWELRY,44,65.0,42225,50.0,58.82,,54.88,,,,,,,120.0,,,,,,,,60.39,99.99,,,,,54.88,0.14994899694
27986111,CAS MENS WATCH CASIO MENS 200M WATC,JEWELRY,44,65.0,13121,25.22,,,23.99,,,,,,,,,,,,,,,,,,23.99,,,23.99,
3091061,M BLKNVY DIGI STRP,JEWELRY,44,65.0,90621,13.54,,,22.49,,,,,,,,,,,,,,,,,,,,,22.49,
3161444,WTCH ARMITRON MENS DGTL METAL RED DIAL,JEWELRY,44,65.0,14585,13.54,20.69,,20.69,,,,,,,39.99,,,,,,,,,20.99,,20.69,,,20.69,0.345577573707
3211628,PND SS BHG CROSS OXIDIZED,JEWELRY,44,40.0,52009,31.57,89.99,,,,,,,,,175.0,,,,,,,,,,,58.0,,,58.0,0.649183242583
3248981,MENS COUTURA KINETIC RETROGRADE,JEWELRY,44,65.0,60285,184.13,231.85,,231.85,318.75,,,,,,425.0,,,,,,,,,,,,,,231.85,0.205822730214
3249011,LADIES COUTURA SOLAR DIAMOND BEZEL,JEWELRY,44,65.0,60293,213.88,251.62,,215.36,371.25,,,,,,495.0,,,,,,,,,,,,,,215.36,0.149988077259
3249110,LADIES RECRAFT CRYSTAL SOLAR,JEWELRY,44,65.0,6930,120.38,155.25,,155.25,206.25,,,,,,,,,,,,,,,,,,,,155.25,0.22460547504
3249340,LADIES SOLAR CRYSTAL BEZEL WATCH,JEWELRY,44,65.0,6937,109.75,,,108.44,,,,,,,,,,,,,,,,,,,,,108.44,
3249444,LADIES SILVER TONE SOLAR DRESS WATCH,JEWELRY,44,65.0,6954,94.88,111.62,,102.94,,,,,,,,,,,,,,,,,,,,,102.94,0.149973123096
3249501,MENS COUTURA SOLAR PERPETUAL CHRONOGRAPH,JEWELRY,44,65.0,6968,226.63,309.99,,309.99,,,,,,,525.0,,,,,,,,,,,,,,309.99,0.268911900384
3251909,MENS SOLAR CALENDAR WATCH,JEWELRY,44,65.0,7010,99.13,116.62,,103.11,168.75,,,,,,,,,,,,,,,,,,,,103.11,0.149974275424
3252858,LADIES COUTURA SOLAR DIAMOND BEZEL,JEWELRY,44,65.0,7015,205.38,,,,356.25,,,,,,475.0,,,,,,,,,,,,,,356.25,
3252864,MENS LE GRAND SPORT SOLAR,JEWELRY,44,65.0,7016,141.63,,,197.94,,,,,,243.75,,,,,,,,,,,,,,,197.94,
3252896,MENS BLUE DIAL BLUE BEZEL SOLAR CALENDAR,JEWELRY,44,65.0,7025,109.75,,,,,,,,,187.5,,,,,,,,,,,,,,,187.5,
3253075,LADIES SOLAR WATCH,JEWELRY,44,65.0,7027,94.88,121.95,,121.95,161.25,,,,,161.25,,,,,,,,,,,,,,,121.95,0.221976219762
3253087,LADIES TWO TONE WHITE DIAL SOLAR DRESS W,JEWELRY,44,65.0,7029,109.75,136.08,,136.08,,,,,,,,,,,,,,,,,,,,,136.08,0.193489124045
3253093,LADIES TWO TNOE BLACK DIAL SOLAR DRESS W,JEWELRY,44,65.0,7030,109.75,187.5,,198.75,,,,,,,,,,,,,,,,,,,,,198.75,0.414666666667
3366537,WTCH ARMITRON 4692BK GENTS BK IP DATE,JEWELRY,44,65.0,14383,35.25,48.49,,48.49,,,,,,,74.99,,,,,,,,,56.99,,,,,48.49,0.273045988864
3371003,WTCH ARMITRON 7012BL LDS SS BLACK,JEWELRY,44,65.0,14382,11.28,16.59,,16.59,,,,,,,29.99,,,,,,,,,,,16.59,,,16.59,0.320072332731
4026102,WTCH BULOVA MEN 2 TONE SS BRCLT CRYST,JEWELRY,44,65.0,14987,127.08,224.25,,224.25,,,,,,,299.0,,,,,,,,,,,,,,224.25,0.433311036789
4274080,NCK SS CRYSTAL WHT FWP HEART DANGLE 18,JEWELRY,44,22.0,73008,30.0,29.99,,,,,,,,,175.0,,,,,,,,,,,,,,175.0,-0.000333444481494
4523557,WTCH CITIZEN MEN ECO WR100 SSB STRA,JEWELRY,44,65.0,15240,78.0,146.25,146.25,136.5,146.25,,,,,146.25,,,,,,,,,,,,,,,136.5,0.466666666667
4532418,WTCH CITZN MEN ECO WR100 SSB STRA BLACK,JEWELRY,44,65.0,15246,78.0,146.25,146.25,146.25,146.25,,,,,146.25,195.0,,,,,,,,,,,,,,146.25,0.466666666667
4684086,WTCH CTZN ECO DRIVEMEN SS BLUE ANGELS,JEWELRY,44,65.0,15780,260.0,487.5,487.5,416.0,487.5,,,,,,,,,,,,,,,,,,,,416.0,0.466666666667
4754230,WTCH BULOVA BRN LEATHER SLVR WHT RSE,JEWELRY,44,65.0,15267,84.58,149.25,,,,,,,,149.25,,,,,,,,,,,,,,,149.25,0.433299832496
47587911,LDS NOW DRESS WATCH LDS NOW DRESS WATCH,JEWELRY,44,65.0,42555,28.15,33.12,,29.72,,,,,,,59.99,,,,,,,,,,,29.72,,,29.72,0.150060386473
4767196,WTCH CASIO WATER RESIST LED LIGHT,JEWELRY,44,65.0,15295,10.0,14.96,,17.9,,,,,,,,,,,,,,,,,,17.91,,,17.9,0.331550802139
4767633,WTCH CASIO 50M WATRRESIST LED LIGHT,JEWELRY,44,65.0,15304,14.0,22.46,,25.47,,,,,,,,,,,,,,,,29.99,,,,,25.47,0.376669634907
4942956,WTCH RELIC MENS BLKIP CHRONO SS CSE BLU,JEWELRY,44,65.0,15359,52.0,33.6,,49.18,,,,,,,,,,,,,,,,,,,,,49.18,-0.547619047619
4942958,WTCH RELIC MENS BLKDIAL SLVR SS CASE,JEWELRY,44,65.0,15358,45.5,29.4,,33.6,,,,,,,105.0,,,,,,,,,,,,,,33.6,-0.547619047619
4971426,WTCH BULOVA WHT MOPTWO TONE CRYSTL WATR,JEWELRY,44,65.0,15705,169.58,299.25,,,,,,,,299.25,,,,,,,,,,,,,,,299.25,0.433316624896
5254273,WTCH TIMEX CORE EASY READR BLUE STRP,JEWELRY,44,65.0,15608,24.48,28.8,,28.23,,,,,,,,,,,,,,,,,,28.23,,,28.23,0.15
5357612,WTCH BLVA MENS CRYSCOLL STNLS STL GLD,JEWELRY,44,65.0,16828,212.08,299.0,,299.0,374.25,,,,,374.25,499.0,,,,,,,,,,,,,,299.0,0.290702341137
5357967,WTCH BLVA LDS DIA COLLECT STNLS STL,JEWELRY,44,65.0,16835,233.75,192.5,,,,,,,,,550.0,,,,,,,,,,,,,,550.0,-0.214285714286
54992811,CASIO ANA-DIGI RESINANW320R-1EV WATCH,JEWELRY,44,65.0,10654,48.5,,,,,,,,,79.96,100.0,,,,,,,,62.89,58.99,,59.83,,,58.99,
5670299,MEN S BLACK DIGITAL SPORRT WATCH,JEWELRY,44,65.0,16280,13.54,10.49,,22.49,,,,,,,34.99,,,,,,,,,22.5,,22.49,,,22.49,-0.290753098189
6013923,WTCH CASIO MULT BNDATOMIC TIMEKEEP CALI,JEWELRY,44,65.0,16328,83.2,120.0,,,,,,,,,,,,,,,,,,,,92.81,,,92.81,0.306666666667
6161873,WTCH CITIZEN LDS ECOSSG MOP DIAL SWAROVS,JEWELRY,44,65.0,16506,130.0,91.0,,243.75,,,,,,,,,,,,,,,,,,,,,243.75,-0.428571428571
6165883,GA1053-01A L ECO SSRG STR,JEWELRY,44,65.0,16505,78.0,146.25,,136.5,146.25,,,,,146.25,,,,,,,,,,,,,,,136.5,0.466666666667
6165904,WTCH CITIZEN LDS QUARTZ SSG DAY DATE,JEWELRY,44,65.0,16512,60.0,41.99,,101.69,,,,,,,,,,,,,,,,,,,,,101.69,-0.42891164563
6165912,WTCH CITIZEN MNS QRTZ SSG CHRONO BRN,JEWELRY,44,65.0,16513,65.0,45.49,,110.49,,,,,,129.99,,,,,,,,,,,,,,,110.49,-0.428885469334
6304909,WTCH STAINLESS STEEL DIAMOND DIAL,JEWELRY,44,65.0,16444,201.88,249.37,,249.37,,,,,,356.25,475.0,,,,,,,,,,,,,,249.37,0.19043990857
6352745,BEDSIDE ALARM WITH BEEP ALARM,JEWELRY,44,65.0,3684,14.75,18.75,,,,,,,,,25.0,,,,,,,,,,,,,,25.0,0.213333333333
6352776,ANNIVERSARY MANTEL CLOCK WITH GLASS DOME,JEWELRY,44,65.0,3695,46.25,71.25,,,,,,,,,95.0,,,,,,,,,,,,,,95.0,0.350877192982
6352783,PENDULUM WALL CLOCK,JEWELRY,44,65.0,3703,48.5,75.0,,79.15,,,,,,,90.0,,,,,,,,107.99,,,,,,79.15,0.353333333333
6352785,WOODEN DESK CLOCK,JEWELRY,44,65.0,3705,46.25,71.25,,65.0,,,,,,,,,,,,,,,,,,,,,65.0,0.350877192982
6352788,SCHOOLHOUSE WALL CLOCK WITH PENDULUM,JEWELRY,44,65.0,3708,118.25,191.25,,,,,,,,,,,,,,,,,303.99,,,,,,303.99,0.381699346405
6352812,MUSICAL WALL CLOCK WITH 18 HI FI MELODIE,JEWELRY,44,65.0,3714,176.75,288.75,,229.0,,,,,,,,,,,,,,,,,,,,,229.0,0.387878787879
6352814,MELODIES IN MOTION WITH 18 HI FI MELODIE,JEWELRY,44,65.0,3716,176.75,288.75,,234.48,,,,,,,,,,,,,,,,,,,,,234.48,0.387878787879
6352817,CHIME MANTEL WITH PENDULUM,JEWELRY,44,65.0,3719,100.25,161.25,,133.84,,,,,,,215.0,,,,,,,,,,,,,,133.84,0.378294573643
6352901,DESK AND TABLE WITH WORLD TIME BEZEL,JEWELRY,44,65.0,40482,62.0,97.5,,,,,,,,,,,,,,,,,147.99,,,,,,147.99,0.364102564103
6352908,SILVER DIAL QUIET SWEEP WALL CLOCK,JEWELRY,44,65.0,41430,26.0,,,37.5,,,,,,,50.0,,,,,,,,,,,,,,37.5,
6352910,THREE CITY WORLD TIME WALL CLOCK,JEWELRY,44,65.0,41501,66.5,105.0,,105.0,,,,,,,140.0,,,,,,,,,,,,,,105.0,0.366666666667
6352915,SCHOOLHOUSE WALL CLOCK WITH PENDULUM,JEWELRY,44,65.0,42281,86.75,138.75,,129.0,,,,,,,185.0,,,,,,,,,,,,,,129.0,0.374774774775
6352927,MUSICAL WALL WITH PENDULUM AND 12 HI FI,JEWELRY,44,65.0,43321,71.0,112.5,,99.0,,,,,,,,,,,,,,,,,,,,,99.0,0.368888888889
6352993,CHIME MANTEL CLOCK WITH PENDULUIM,JEWELRY,44,65.0,43426,104.75,168.75,,154.48,,,,,,,,,,,,,,,,,,,,,154.48,0.379259259259
6352996,GET UP AND GLOW TRAVEL ALARM WITH SNOOZE,JEWELRY,44,65.0,44502,19.25,26.25,,22.47,,,,,,,35.0,,,,,,,,59.99,,,,,,22.47,0.266666666667
6353041,BEDSIDE ALARM WITH BEEP ALARM,JEWELRY,44,65.0,44984,14.75,18.75,,,,,,,,,25.0,,,,,,,,,,,,,,25.0,0.213333333333
6353046,ANNIVERSARY MANTEL CLOCK WITH GLASS DOME,JEWELRY,44,65.0,45475,46.25,71.25,,63.75,,,,,,,,,,,,,,,,,,,,,63.75,0.350877192982
6353047,GET UP AND GLOW R WAVE BEDSIDE ALARM WIT,JEWELRY,44,65.0,45477,35.0,52.5,,,,,,,,,70.0,,,,,,,,91.99,,,,,,70.0,0.333333333333
6353054,ROMAN NUMERAL STYLE WALL CLOCK,JEWELRY,44,65.0,45522,26.0,37.5,,37.5,,,,,,,,,,,,,,,79.99,,,,,,37.5,0.306666666667
6353056,QUIET SWEEP SILVER TONE WALL CLOCK,JEWELRY,44,65.0,45550,35.0,52.5,,52.5,,,,,,,70.0,,,,,,,,,,,,,,52.5,0.333333333333
6353061,BLACK BROWN WOODEN WALL CLOCK,JEWELRY,44,65.0,45586,149.75,243.75,,199.0,,,,,,,325.0,,,,,,,,,,,,,,199.0,0.385641025641
6353070,MUSICAL MANTEL WITH 12 HI FI MELODIES,JEWELRY,44,65.0,45613,136.25,221.25,,182.53,,,,,,,,,,,,,,,,,,,,,182.53,0.38418079096
6353112,TRAVEL ALARM WITH FOLDING STAND DIAL LI,JEWELRY,44,65.0,45717,15.88,20.62,,,,,,,,,27.5,,,,,,,,,,,,,,27.5,0.229873908826
6353113,BLACK DIAL WALL CLOCK,JEWELRY,44,65.0,45718,19.25,26.25,,,,,,,,,35.0,,,,,,,,,,,,,,35.0,0.266666666667
6353116,BLACK DIAL WALL CLOCK,JEWELRY,44,65.0,45721,57.5,90.0,,72.65,,,,,,,120.0,,,,,,,,,,,,,,72.65,0.361111111111
6353128,PENDULUM WALL CLOCK,JEWELRY,44,65.0,45920,149.75,185.99,,,,,,,,,325.0,,,,,,,,,,,,,,325.0,0.19484918544
6353131,MELODIES IN MODTION WALL CLOCK,JEWELRY,44,65.0,46185,251.0,412.5,,319.0,,,,,,,,,,,,,,,,,,,,,319.0,0.391515151515
6353132,MUSICAL WALL WITH 18 HI FI MELODIES,JEWELRY,44,65.0,46186,59.75,93.75,,,,,,,,,125.0,,,,,,,,,,,,,,125.0,0.362666666667
6353133,MUSICAL WALL WITH PENDULUM AND 12 HI FI,JEWELRY,44,65.0,46212,71.0,112.5,,99.0,,,,,,,150.0,,,,,,,,,,,,,,99.0,0.368888888889
6353138,CHIME MANTEL CLOCK WITH PENDULUIM,JEWELRY,44,65.0,46266,109.25,176.25,,148.55,,,,,,,235.0,,,,,,,,,,,,,,148.55,0.380141843972
6358163,WTCH TIMEX MENS TWOTONE SLVR ARABIC NUM,JEWELRY,44,65.0,16565,29.38,23.99,,,,,,,,,59.95,,,,,,,,,,,,,,59.95,-0.224676948729
6409355,WTCH WOMEN GOLD TONE STLS STEEL,JEWELRY,44,65.0,16789,61.5,,,33.86,,,,,,,,,,,,,,,,,,,,,33.86,
6413386,WTCH WOMEN TWO TONE STLS STEEL,JEWELRY,44,65.0,16709,180.63,148.75,,189.99,,,,,,318.75,,,,,,,,,,,,,,,189.99,-0.214319327731
6455514,SEIKO MENS SILVER TONE WHITE DIAL SOLAR,JEWELRY,44,65.0,80520,90.63,106.62,,96.98,139.99,,,,,153.75,,,,,,,,,,,,,,,96.98,0.14997186269
6467259,ILLUMINATOR DIGITAL QUARTZ BLACK WATCH,JEWELRY,44,65.0,97443,13.0,,,20.59,,,,,,,,,,,,,,,,,,20.59,,,20.59,
6476816,WTCH ARMTRN LDS PNKDIG SPORT SLVR TONE,JEWELRY,44,65.0,16811,11.28,18.74,,18.74,,,,,,,,,,,,,,,,19.99,,,,,18.74,0.398078975454
6476920,WTCH ARMTRN MEN DIGSPORT DRK GRY BLUE,JEWELRY,44,65.0,16816,13.54,22.49,,22.49,,,,,,,,,,,,,,,,,,,,,22.49,0.39795464651
6477152,WTCH ARMTRN LDS NOWGUNMETAL TNZNITE CRY,JEWELRY,44,65.0,16803,42.25,58.92,,,,,,,,,,,,,,,,,,,,58.92,,,58.92,0.282926001358
6510825,LADIES TWO TONE STAINLESS STEEL CLASSIC,JEWELRY,44,65.0,47833,86.38,106.68,,106.68,,,,,,,195.0,,,,,,,,,,,,,,106.68,0.190288713911
6515183,MENS BLUE DIAL BLUE NYLON STRAP SOLAR WA,JEWELRY,44,65.0,30671,82.13,138.75,,,129.99,,,,,,185.0,,,,,,,,,,,,,,129.99,0.408072072072
65475169,WCH CITIZEN EJ5850-57E,JEWELRY,44,65.0,10537,40.0,59.99,,59.99,,,,,,,,,,,,,,,,,,,,,59.99,0.333222203701
65475284,WCH CASIO MTP3050D-2AV,JEWELRY,44,65.0,10657,18.2,27.99,,22.92,,,,,,,34.95,,,,,,,,,22.99,,46.85,,,22.92,0.349767774205
65475808,WCH TIMEX T47012 SQ,JEWELRY,44,65.0,11209,26.11,21.99,,27.99,,,,,,,59.95,,,,,,,,,27.99,,28.57,,,27.99,-0.18735788995
65476023,WCH CITIZEN BK3830-51A,JEWELRY,44,65.0,11459,45.0,72.48,,72.48,,,,,,89.99,,,,,,,,,,,,,,,72.48,0.379139072848
65476024,WCH CITIZEN EQ0540-57A,JEWELRY,44,65.0,11460,45.0,89.98,,72.48,,,,,,89.99,,,,,,,,,,,,,,,72.48,0.499888864192
65491575,WCH RELIC ZR11607,JEWELRY,44,65.0,47449,32.5,56.25,,56.25,59.99,,,,,,,,,,,,,,,,,,,,56.25,0.422222222222
65493103,WCH CASIO AW80-1AV M,JEWELRY,44,65.0,49427,15.6,,,19.04,,,,,,,39.99,,,,,,,,,29.99,,19.04,,,19.04,
