shc_item_id,shc_item_desc,business_unit,sears_div_nbr,sears_ln_nbr,sears_itm_nbr,unit_cost,starting_price,Abt Electronics,Amazon,Bed Bath and Beyond,BestBuy,Dick s Sporting Goods,Harbor Freight Tools,Home Depot,JC Penney,Kohls,Lowes,Macys,Menards,NordicTrack,Northern Tool,Office Depot,P.C. Richard Son,Staples,Target,ToysRUs,Walmart,Wayfair,hhgregg,min comp price,MR_current
2193424,HANGING STAINLESS STEEL HALOGEN PATIO HE,OUTDOOR LIVING SEASONAL,71,28.0,42615,100.0,133.33,,92.99,,,,,83.99,,,,,,,,,,,92.99,,106.67,,,83.99,0.249981249531
2200521,46000 BTU COMMERCIAL 304 STAINLESS STEE,OUTDOOR LIVING SEASONAL,71,28.0,42626,201.0,268.0,,226.99,,299.99,,,237.44,,,258.99,,,,,,,294.79,226.99,,226.67,281.02,,226.67,0.25
2200721,46000 BTU COMMERCIAL COPPER FINISH PATI,OUTDOOR LIVING SEASONAL,71,28.0,42632,203.0,270.67,,227.43,,,,,234.25,,,240.99,,,,,,,,227.99,,,,,227.43,0.250009236339
2226024,HOTSPOT RECTANGLE YAKATORI CHARCOAL GRIL,OUTDOOR LIVING SEASONAL,71,22.0,42661,36.0,49.99,,36.57,,54.99,,,36.57,,,49.99,,,,,,,62.89,36.99,,36.57,42.09,,36.57,0.279855971194
2226029,HOTSPOT ROUND YAKATORI CHARCOAL GRILL,OUTDOOR LIVING SEASONAL,71,22.0,42664,27.0,31.76,,27.71,,,,,27.71,,,,,,,,,,,27.99,,27.71,30.4,,27.71,0.149874055416
2247884,CHARCOAL AND GAS 3 BURNER GRILL COMBO,OUTDOOR LIVING SEASONAL,71,22.0,45491,288.0,465.49,,,,,,,,,,,,,,,,,,,,326.99,,,326.99,0.381297127758
2342387,HAMPTON SECTIONAL SET ORANGE,OUTDOOR LIVING SEASONAL,71,28.0,49824,1437.26,2567.84,,1806.92,,,,,2364.62,,,,,,,,,,,,,426.28,,,426.28,0.440284441398
2342389,BERMUDA SECTIONAL SET OR,OUTDOOR LIVING SEASONAL,71,28.0,49826,1961.11,3186.29,,2832.47,,,,,2362.21,,,,,,,,,,,,,,,,2362.21,0.384516161429
2372819,9 FT HALF UMBRELLA YELLOW OLEFIN,OUTDOOR LIVING SEASONAL,71,28.0,49993,123.0,175.1,,176.0,,,,,,,,,,,,,,,,,,,,,176.0,0.297544260423
2396933,LIBERTY ARMCHAIR SET4PC SET,OUTDOOR LIVING SEASONAL,71,28.0,53010,299.55,416.99,,515.89,,,,,,,,520.28,,,,,,,,,,,,,515.89,0.281637449339
2396936,NASSAU SECTIONAL SET BG,OUTDOOR LIVING SEASONAL,71,28.0,53021,1256.31,2112.79,,2417.12,,,,,2002.85,,,,,,,,,,,,,,,,2002.85,0.40537866991
2402172,IBIZA RECTANGULAR SET,OUTDOOR LIVING SEASONAL,71,28.0,50939,572.65,968.04,,892.97,,,,,,,,1080.26,,,,,,,,,,880.0,,,880.0,0.408443865956
2495402,PRO PEEL AND STONE KIT,OUTDOOR LIVING SEASONAL,71,22.0,45508,63.84,104.49,,,,,,,86.74,,,,,,,,,,,,,,,,86.74,0.389032443296
2550342,BIRD SPIKES KIT WITHBIRD SPIKES KIT WITH,OUTDOOR LIVING SEASONAL,71,28.0,60493,12.5,16.67,,11.79,,,,,,,,30.97,,12.99,,19.99,,,,11.79,,12.35,,,11.79,0.250149970006
2550343,STAINLESS BIRD SPIKESTAINLESS BIRD SPIKE,OUTDOOR LIVING SEASONAL,71,28.0,60494,16.5,22.0,,20.99,,,,,,,,51.67,,42.99,,,,,,20.99,,24.06,,,20.99,0.25
2550344,TERROR EYES INFLATABTERROR EYES INFLATAB,OUTDOOR LIVING SEASONAL,71,28.0,60496,25.33,33.77,,26.09,,,,,,,,,,,,,,,,,,,,,26.09,0.249925969796
2550345,IRRI TAPE BIRD REPELIRRI TAPE BIRD REPEL,OUTDOOR LIVING SEASONAL,71,28.0,60497,4.45,5.92,,4.79,,,,,,,,,,,,,,,,4.79,,,,,4.79,0.248310810811
2550358,BIRD X PELLER PRO ELBIRD X PELLER PRO EL,OUTDOOR LIVING SEASONAL,71,28.0,60508,140.63,187.51,,169.14,,,,,,,,248.9,,,,,,,,,,,,,169.14,0.250013332622
28002527,41000 BTU STAINLESS STEEL PATIO HEATER W,OUTDOOR LIVING SEASONAL,71,28.0,89382,132.0,176.0,,118.72,,,,,,,,,,,,,,,,,,175.8,,,118.72,0.25
2868318,6.5 PRELIT FLOCKED PACIFIC ARTIFICIAL C,OUTDOOR LIVING SEASONAL,71,51.0,41636,118.12,,,,,,,,,,,,,,,,,,,,,,146.99,,146.99,
2868336,24 UNLIT RED-WHITE CANDY CANE ARTIFICIA,OUTDOOR LIVING SEASONAL,71,56.0,52049,6.33,,,16.8,,,,,,,,,,,,,,,,,,,,,16.8,
2868337,24 UNLIT CHAMPAGNE TINSEL ARTIFICIAL CH,OUTDOOR LIVING SEASONAL,71,56.0,5205,8.79,,,19.76,,,,,,,,,,,,,,,,,,,,,19.76,
2868339,36 X 15 PRELIT ABERDEEN SPRUCE ARTIFIC,OUTDOOR LIVING SEASONAL,71,56.0,52051,32.02,,,53.95,,,,,,,,,,,,,,,,,,,,,53.95,
2868340,24 PRELIT WESLEY MIXED PINE ARTIFICIAL,OUTDOOR LIVING SEASONAL,71,56.0,52052,22.18,,,38.92,,,,,,,,,,,,,,,,,,,,,38.92,
2868392,UNLIT 3 X 30 RIVER PINE ARTIFICIAL CHR,OUTDOOR LIVING SEASONAL,71,51.0,52070,36.83,,,58.96,,,,,,,,,,,,,,,,,,,,,58.96,
2868586,24 PRELIT RED-WHITE CANDY CANE ARTIFICI,OUTDOOR LIVING SEASONAL,71,56.0,52096,10.9,,,23.28,,,,,,,,,,,,,,,,,,,,,23.28,
2868588,24 PRELIT CHAMPAGNE TINSEL ARTIFICIAL C,OUTDOOR LIVING SEASONAL,71,56.0,52097,13.7,,,26.13,,,,,,,,,,,,,,,,,,,,,26.13,
2868630,UNLIT 6 X 33 BIG CASCADE PINE ARTIFIC,OUTDOOR LIVING SEASONAL,71,51.0,52123,117.63,,,164.03,,,,,,,,,,,,,,,,,,,,,164.03,
2868749,5.5 X 30 PRELIT FLOCKED PACIFIC ARTIFI,OUTDOOR LIVING SEASONAL,71,51.0,5213,91.14,,,120.83,,,,,,,,167.0,,,,,,,,,,,149.99,,120.83,
2868825,60 X 25 PRELIT CHAMPAGNE TINSEL ARTIFI,OUTDOOR LIVING SEASONAL,71,51.0,52151,61.38,,,93.74,,,,,,,,,,,,,,,,,,,,,93.74,
